LATITUDE,LONGITUDE,OFFENSE,Count
38.90127518,-76.98261517,THEFT F/AUTO,1
38.89848331,-77.011551,THEFT/OTHER,1
38.89868053,-77.01892894,THEFT/OTHER,1
38.9329635,-77.08554415,THEFT F/AUTO,1
38.95102808,-77.08140117,THEFT F/AUTO,1
38.91057303,-77.00352815,HOMICIDE,1
38.95175836,-77.0128402,THEFT/OTHER,3
38.88141589,-76.94054154,ROBBERY,1
38.95032659,-76.99381653,THEFT/OTHER,1
38.91556341,-77.00837129,THEFT/OTHER,1
38.89630464,-76.95616055,THEFT/OTHER,5
38.91655153,-76.97309848,THEFT F/AUTO,2
38.89035982,-76.93785991,THEFT F/AUTO,3
38.91810901,-77.03078809,ROBBERY,2
38.88268255,-76.93398253,MOTOR VEHICLE THEFT,2
38.89563637,-76.95197648,THEFT F/AUTO,3
38.93371088,-77.03273248,THEFT/OTHER,2
38.86725908,-76.97989253,MOTOR VEHICLE THEFT,1
38.85417101,-76.98843313,MOTOR VEHICLE THEFT,1
38.82273991,-77.01659415,MOTOR VEHICLE THEFT,1
38.91699519,-77.01402162,MOTOR VEHICLE THEFT,1
38.96715037,-77.0714383,THEFT F/AUTO,1
38.90076293,-76.9961726,THEFT F/AUTO,1
38.90020644,-77.04057936,THEFT/OTHER,5
38.93829761,-76.97318255,ASSAULT W/DANGEROUS WEAPON,1
38.93456717,-77.09683765,THEFT F/AUTO,2
38.94079395,-77.09434306,THEFT F/AUTO,1
38.90611234,-76.98055027,THEFT/OTHER,1
38.88251168,-76.99089496,ASSAULT W/DANGEROUS WEAPON,1
38.91268164,-77.07857861,THEFT F/AUTO,3
38.89611855,-76.92645412,ROBBERY,2
38.96812446,-77.06945453,THEFT F/AUTO,1
38.93372874,-77.09763233,THEFT F/AUTO,2
38.94134056,-77.09786192,THEFT F/AUTO,1
38.92761223,-77.10772657,THEFT F/AUTO,1
38.88756328,-77.02396294,MOTOR VEHICLE THEFT,2
38.90552775,-77.0660732,THEFT F/AUTO,4
38.92911026,-77.02140506,THEFT/OTHER,6
38.90723312,-77.04009912,MOTOR VEHICLE THEFT,1
38.88471794,-76.98365652,ROBBERY,1
38.90876124,-77.06696397,THEFT/OTHER,1
38.98583383,-77.02825501,THEFT F/AUTO,2
38.89277427,-76.95865256,THEFT/OTHER,1
38.84164015,-76.98728328,ROBBERY,1
38.89132831,-76.93005542,MOTOR VEHICLE THEFT,1
38.9215811,-76.99376136,MOTOR VEHICLE THEFT,1
38.93310875,-76.97281543,THEFT F/AUTO,1
38.89546382,-77.0229627,THEFT F/AUTO,4
38.92298563,-76.98520456,ROBBERY,1
38.87786237,-77.01764419,MOTOR VEHICLE THEFT,3
38.89610357,-76.97782097,THEFT/OTHER,1
38.92796134,-77.03993779,THEFT/OTHER,4
38.89275387,-76.93389252,THEFT F/AUTO,1
38.92214974,-76.95660593,THEFT F/AUTO,4
38.9560466,-77.0096913,THEFT F/AUTO,1
38.9128414,-77.02046623,THEFT F/AUTO,1
38.91333817,-77.01060792,THEFT F/AUTO,5
38.90724302,-77.05919176,MOTOR VEHICLE THEFT,1
38.90265098,-76.92864936,THEFT F/AUTO,2
38.9197027,-77.07308588,THEFT F/AUTO,1
38.91192364,-76.98727075,THEFT F/AUTO,2
38.95944266,-77.01033788,THEFT/OTHER,1
38.89735007,-77.04259509,THEFT F/AUTO,2
38.89775935,-76.96995847,ASSAULT W/DANGEROUS WEAPON,1
38.88245928,-76.93749797,THEFT/OTHER,2
38.89025078,-76.95553031,ASSAULT W/DANGEROUS WEAPON,1
38.90304151,-76.98817157,BURGLARY,2
38.92625134,-76.96498752,MOTOR VEHICLE THEFT,1
38.8902795,-76.96023315,BURGLARY,1
38.85750022,-76.96765963,THEFT/OTHER,1
38.91259092,-77.00277878,THEFT/OTHER,3
38.92325467,-77.02239505,THEFT/OTHER,11
38.90911036,-77.02808627,THEFT/OTHER,4
38.91000886,-77.03652644,THEFT F/AUTO,3
38.90065493,-76.93517637,THEFT F/AUTO,1
38.94215613,-77.00513308,ROBBERY,1
38.95094777,-76.98862508,THEFT/OTHER,1
38.89971973,-76.93826677,BURGLARY,2
38.93121934,-77.01392062,THEFT/OTHER,6
38.95800163,-76.99387355,MOTOR VEHICLE THEFT,2
38.90845725,-76.93716389,ROBBERY,2
38.84386284,-76.97313739,ROBBERY,2
38.92343426,-76.97477956,THEFT/OTHER,1
38.90019474,-76.98691547,BURGLARY,2
38.89878881,-76.9327226,MOTOR VEHICLE THEFT,2
38.88387872,-77.02457255,BURGLARY,1
38.95594676,-77.0811645,THEFT F/AUTO,2
38.95522461,-77.02485097,MOTOR VEHICLE THEFT,1
38.97205217,-77.06926218,THEFT/OTHER,1
38.9016901,-77.04775091,ASSAULT W/DANGEROUS WEAPON,1
38.88680873,-76.99153987,THEFT F/AUTO,2
38.86273811,-76.98943417,THEFT F/AUTO,1
38.91628124,-77.02703978,THEFT/OTHER,7
38.88002569,-76.99730316,SEX ABUSE,2
38.84296494,-76.99410228,ROBBERY,1
38.85866132,-76.96426026,THEFT/OTHER,1
38.96889249,-77.0080083,THEFT F/AUTO,1
38.924959,-76.99040519,BURGLARY,1
38.95552359,-77.01472143,THEFT F/AUTO,1
38.97762776,-77.02647449,THEFT F/AUTO,2
38.87901602,-76.98667733,THEFT F/AUTO,4
38.8920066,-76.99209255,THEFT F/AUTO,1
38.89100785,-76.93679888,ROBBERY,1
38.93627871,-77.07193793,THEFT F/AUTO,1
38.90508182,-77.05758743,THEFT/OTHER,1
38.92161,-77.0413065,THEFT F/AUTO,4
38.93628003,-77.069758,THEFT F/AUTO,1
38.90020448,-77.00004611,MOTOR VEHICLE THEFT,1
38.915199,-77.03196296,ASSAULT W/DANGEROUS WEAPON,1
38.90963982,-77.03554622,THEFT F/AUTO,6
38.86159262,-76.94952216,MOTOR VEHICLE THEFT,1
38.97737876,-77.0644895,BURGLARY,1
38.97868061,-77.03098738,THEFT F/AUTO,4
38.99355978,-77.03899338,THEFT F/AUTO,2
38.91519191,-77.02397222,MOTOR VEHICLE THEFT,1
38.90563643,-77.00447329,ROBBERY,2
38.86626841,-76.95049829,ROBBERY,1
38.91488659,-77.01867957,BURGLARY,1
38.98230361,-77.02372934,ROBBERY,1
38.89732975,-76.98427613,THEFT/OTHER,1
38.90822973,-77.04880447,THEFT/OTHER,1
38.91737193,-77.02394989,THEFT/OTHER,2
38.9419015,-77.0242119,BURGLARY,4
38.95309041,-77.02095079,MOTOR VEHICLE THEFT,1
38.90663263,-76.92858773,BURGLARY,1
38.95658681,-77.01263339,ROBBERY,1
38.92448878,-77.02256842,THEFT F/AUTO,5
38.89580082,-76.92267343,THEFT F/AUTO,1
38.9235494,-77.03310837,ROBBERY,2
38.86111587,-76.98318953,THEFT/OTHER,1
38.85791843,-76.98760298,MOTOR VEHICLE THEFT,1
38.94291292,-76.99822359,THEFT/OTHER,1
38.82919992,-76.99239894,ASSAULT W/DANGEROUS WEAPON,1
38.92277905,-76.9913165,ROBBERY,1
38.90722862,-77.06902629,THEFT/OTHER,1
38.9419015,-77.0242119,THEFT F/AUTO,2
38.90175328,-76.98786051,THEFT/OTHER,1
38.96154588,-77.07362493,THEFT F/AUTO,1
38.92514212,-77.03880605,ROBBERY,1
38.9456852,-77.02310577,ASSAULT W/DANGEROUS WEAPON,1
38.91756256,-77.01526709,THEFT F/AUTO,1
38.90723813,-77.02091426,THEFT F/AUTO,2
38.91176217,-77.00204083,THEFT F/AUTO,1
38.95976736,-77.00351905,THEFT F/AUTO,2
38.95235338,-77.00737193,THEFT F/AUTO,1
38.8783952,-77.00092198,THEFT/OTHER,3
38.82162403,-77.00175036,ROBBERY,4
38.9079026,-77.0306338,THEFT F/AUTO,6
38.93835174,-77.09552787,THEFT F/AUTO,1
38.8694574,-76.98150517,ASSAULT W/DANGEROUS WEAPON,2
38.90346999,-76.92743802,THEFT/OTHER,4
38.92697816,-77.07813307,THEFT/OTHER,1
38.92423387,-76.9663147,THEFT/OTHER,1
38.8764377,-76.93047337,THEFT/OTHER,1
38.93528248,-77.06566248,MOTOR VEHICLE THEFT,1
38.90490371,-77.027047,THEFT/OTHER,4
38.89612182,-77.02092253,THEFT/OTHER,3
38.91613799,-77.0229463,MOTOR VEHICLE THEFT,2
38.95065025,-77.01365908,THEFT/OTHER,3
38.90605576,-76.9280349,THEFT/OTHER,1
38.94835335,-77.06595139,BURGLARY,1
38.8323615,-76.98781473,MOTOR VEHICLE THEFT,1
38.90132591,-77.03280985,MOTOR VEHICLE THEFT,1
38.90963835,-77.04008894,THEFT/OTHER,1
38.8847351,-76.93161786,ASSAULT W/DANGEROUS WEAPON,1
38.94133917,-77.03843421,THEFT F/AUTO,1
38.89876887,-76.94642941,THEFT/OTHER,4
38.9262438,-77.02971909,THEFT F/AUTO,3
38.91756783,-77.07291073,MOTOR VEHICLE THEFT,1
38.9461165,-77.02812392,MOTOR VEHICLE THEFT,1
38.94506812,-77.03988969,THEFT F/AUTO,2
38.88975389,-76.93356103,THEFT/OTHER,1
38.93588078,-77.03645896,BURGLARY,2
38.96494408,-77.02683901,THEFT F/AUTO,2
38.91038765,-77.08686607,THEFT F/AUTO,1
38.83971302,-76.99845653,THEFT/OTHER,3
38.88707313,-76.94047919,THEFT/OTHER,1
38.86694469,-76.98609192,THEFT/OTHER,8
38.87073602,-76.97818608,THEFT/OTHER,4
38.88756753,-76.93843865,ASSAULT W/DANGEROUS WEAPON,1
38.98776569,-77.04409195,THEFT F/AUTO,1
38.98367863,-77.03634491,THEFT F/AUTO,1
38.87073575,-76.97678022,THEFT/OTHER,4
38.90033755,-77.0219152,ROBBERY,1
38.95009234,-77.00681795,THEFT F/AUTO,5
38.91917519,-77.0141489,THEFT/OTHER,1
38.932477,-77.03180924,THEFT/OTHER,2
38.90250905,-76.98089711,BURGLARY,1
38.84248763,-76.99845647,ROBBERY,1
38.89830971,-77.02652574,THEFT/OTHER,4
38.92786357,-77.03585516,THEFT F/AUTO,4
38.95390225,-77.01354433,MOTOR VEHICLE THEFT,1
38.92543192,-77.07319554,THEFT/OTHER,5
38.89544585,-76.97726785,THEFT/OTHER,2
38.87555732,-77.00746771,THEFT/OTHER,4
38.94362901,-77.03273703,MOTOR VEHICLE THEFT,1
38.98515842,-77.0273891,THEFT F/AUTO,3
38.9216993,-77.04346298,MOTOR VEHICLE THEFT,1
38.83945167,-76.99479368,THEFT/OTHER,1
38.94353216,-77.02342806,BURGLARY,1
38.90191494,-77.01618602,THEFT F/AUTO,2
38.92751659,-77.06694699,MOTOR VEHICLE THEFT,1
38.93200248,-76.98188108,THEFT F/AUTO,3
38.93939364,-77.08795105,THEFT F/AUTO,2
38.82852425,-76.99191531,ASSAULT W/DANGEROUS WEAPON,3
38.90076534,-77.0394499,THEFT/OTHER,5
38.8994273,-77.02396692,ROBBERY,2
38.8547111,-76.98485004,MOTOR VEHICLE THEFT,1
38.90450928,-77.04881346,THEFT F/AUTO,1
38.9490086,-77.02623313,THEFT/OTHER,2
38.94369756,-77.06324783,THEFT/OTHER,1
38.84562158,-76.98475982,ROBBERY,1
38.9259353,-77.03743413,THEFT F/AUTO,1
38.94789253,-77.06838505,THEFT F/AUTO,1
38.83070443,-77.00589671,THEFT F/AUTO,1
38.88349852,-76.92757358,THEFT F/AUTO,1
38.91353571,-77.01617712,MOTOR VEHICLE THEFT,1
38.9125999,-77.00394334,THEFT F/AUTO,2
38.89813178,-76.98651237,MOTOR VEHICLE THEFT,1
38.90564072,-77.03349205,THEFT/OTHER,3
38.91185815,-77.02703811,THEFT F/AUTO,3
38.92951301,-77.03273055,THEFT F/AUTO,5
38.89119521,-76.98551085,THEFT F/AUTO,2
38.86626841,-76.95049829,THEFT/OTHER,20
38.88049409,-76.99618521,THEFT/OTHER,3
38.93895019,-77.10158428,THEFT F/AUTO,1
38.90790349,-77.02703661,THEFT F/AUTO,2
38.92667956,-77.09230619,THEFT F/AUTO,1
38.92829954,-77.02123183,THEFT F/AUTO,2
38.93968355,-77.07242582,THEFT F/AUTO,1
38.90252399,-77.02885367,THEFT F/AUTO,6
38.89545889,-76.93847795,THEFT/OTHER,1
38.92718385,-76.98824829,THEFT F/AUTO,1
38.90223985,-76.98900176,THEFT/OTHER,1
38.9390683,-77.10041946,THEFT F/AUTO,1
38.86853028,-76.98705955,MOTOR VEHICLE THEFT,1
38.8788363,-76.99154082,ROBBERY,3
38.92067494,-77.07413625,THEFT/OTHER,1
38.87569255,-76.93488789,THEFT/OTHER,1
38.89641189,-76.99617283,THEFT/OTHER,2
38.9758003,-77.02044969,THEFT F/AUTO,1
38.91956339,-76.99843174,ROBBERY,1
38.86106261,-76.99010268,THEFT F/AUTO,4
38.90019511,-76.9908927,THEFT F/AUTO,2
38.90141741,-76.94660035,THEFT F/AUTO,1
38.97051868,-77.03271477,ROBBERY,1
38.88774521,-76.95238521,BURGLARY,1
38.914087,-77.0441617,THEFT F/AUTO,3
38.98949743,-77.03791769,THEFT F/AUTO,2
38.92964851,-77.03135819,ROBBERY,2
38.90679725,-77.08141987,THEFT F/AUTO,1
38.88660115,-76.93389822,ASSAULT W/DANGEROUS WEAPON,1
38.98490375,-77.03634554,THEFT F/AUTO,1
38.97868867,-77.03438041,THEFT F/AUTO,2
38.88031234,-77.01961557,THEFT F/AUTO,1
38.90311416,-77.00204058,THEFT F/AUTO,2
38.90642776,-76.9813457,THEFT/OTHER,2
38.89973956,-76.92589704,ROBBERY,1
38.88002569,-76.99730316,THEFT F/AUTO,2
38.96553978,-77.02117369,THEFT/OTHER,1
38.83872198,-77.00549423,ASSAULT W/DANGEROUS WEAPON,1
38.90076716,-77.03365116,THEFT F/AUTO,2
38.90075368,-76.99152669,ROBBERY,1
38.88878288,-76.9567876,ASSAULT W/DANGEROUS WEAPON,3
38.92375804,-77.0275385,THEFT F/AUTO,3
38.95155983,-77.08103261,ASSAULT W/DANGEROUS WEAPON,2
38.89673313,-77.0270439,ASSAULT W/DANGEROUS WEAPON,1
38.94534512,-77.07956053,SEX ABUSE,1
38.92817081,-77.03259154,MOTOR VEHICLE THEFT,6
38.90468139,-77.00748229,THEFT F/AUTO,2
38.9496781,-77.0795769,BURGLARY,1
38.93092272,-76.99357601,THEFT/OTHER,2
38.84446711,-76.97639711,THEFT/OTHER,1
38.89189158,-76.93849255,THEFT/OTHER,2
38.94512576,-77.09579073,THEFT F/AUTO,1
38.83706447,-77.00436533,MOTOR VEHICLE THEFT,1
38.89579984,-76.92120943,THEFT/OTHER,1
38.89575342,-76.9852909,THEFT/OTHER,1
38.97180948,-77.02141789,THEFT F/AUTO,1
38.86240467,-76.98806308,THEFT F/AUTO,1
38.928957,-77.02472798,BURGLARY,1
38.85079198,-76.98167129,THEFT F/AUTO,1
38.87645807,-77.00866634,THEFT F/AUTO,1
38.88649933,-76.92924181,THEFT F/AUTO,4
38.91476739,-77.05425138,THEFT/OTHER,1
38.88866374,-76.98458926,THEFT/OTHER,2
38.90723049,-77.01086066,THEFT/OTHER,5
38.96997311,-77.0122665,THEFT F/AUTO,1
38.90387337,-76.92429024,ASSAULT W/DANGEROUS WEAPON,2
38.91934731,-77.04560637,THEFT/OTHER,3
38.90213274,-76.92123702,THEFT F/AUTO,1
38.90371773,-77.00094536,THEFT F/AUTO,1
38.93534564,-76.9912227,THEFT F/AUTO,5
38.8932934,-76.98032322,THEFT/OTHER,1
38.92915045,-76.96010768,ROBBERY,2
38.91445285,-77.05260228,THEFT F/AUTO,1
38.91827679,-77.0416851,THEFT/OTHER,3
38.94133373,-77.02538826,THEFT/OTHER,17
38.87615597,-76.96533478,THEFT/OTHER,5
38.90251062,-77.00004611,THEFT/OTHER,1
38.9126063,-77.02498601,THEFT F/AUTO,2
38.90198643,-77.01992127,THEFT F/AUTO,1
38.92708204,-76.97217191,THEFT/OTHER,1
38.91956951,-76.9739622,THEFT F/AUTO,2
38.90766667,-77.05868481,THEFT/OTHER,1
38.90436419,-76.97761088,BURGLARY,1
38.95140552,-77.06879219,THEFT F/AUTO,2
38.95534246,-77.02105529,THEFT/OTHER,1
38.92774264,-77.10296377,THEFT F/AUTO,1
38.9340124,-76.99111906,ROBBERY,1
38.88816706,-76.93122268,MOTOR VEHICLE THEFT,1
38.93152471,-77.02016019,THEFT/OTHER,1
38.89510516,-76.98832274,THEFT/OTHER,1
38.88483431,-76.94956335,ASSAULT W/DANGEROUS WEAPON,1
38.96183554,-77.02969931,ROBBERY,1
38.90323761,-77.02502884,THEFT F/AUTO,1
38.90743659,-76.98068826,THEFT F/AUTO,1
38.90964307,-77.0224369,THEFT/OTHER,3
38.92386223,-77.04088112,THEFT F/AUTO,1
38.8992476,-76.97841945,HOMICIDE,1
38.9207525,-77.00057658,THEFT F/AUTO,2
38.87795289,-76.98551354,THEFT/OTHER,3
38.92863061,-77.03120782,THEFT/OTHER,4
38.90723733,-77.02498413,THEFT F/AUTO,1
38.90072621,-76.95223821,ROBBERY,1
38.89713822,-76.91566311,ROBBERY,1
38.9233703,-77.05433865,THEFT F/AUTO,1
38.94798693,-76.99840838,THEFT F/AUTO,2
38.83952343,-76.99003656,THEFT/OTHER,3
38.92517846,-77.03788349,THEFT F/AUTO,1
38.88602124,-76.9281819,THEFT/OTHER,5
38.90020434,-77.0055566,ROBBERY,2
38.92045177,-76.97156332,THEFT F/AUTO,2
38.91421162,-76.98603658,ASSAULT W/DANGEROUS WEAPON,1
38.86775579,-77.01069333,THEFT F/AUTO,2
38.95976349,-77.03027534,ROBBERY,1
38.95269307,-77.06985481,THEFT F/AUTO,3
38.89544806,-76.99951585,THEFT/OTHER,2
38.90594279,-76.99844356,THEFT F/AUTO,5
38.92791743,-77.03648948,THEFT/OTHER,3
38.96436023,-77.01803484,THEFT F/AUTO,1
38.95026288,-76.9862487,THEFT/OTHER,1
38.94879387,-76.98141537,THEFT/OTHER,1
38.82802906,-77.00057583,THEFT/OTHER,8
38.91074888,-77.03196097,THEFT/OTHER,2
38.8997316,-76.94395013,HOMICIDE,1
38.95279424,-77.01349798,BURGLARY,1
38.92317844,-77.03838983,THEFT F/AUTO,5
38.90822973,-77.04880447,THEFT F/AUTO,1
38.9264997,-76.99497184,ROBBERY,1
38.9096392,-77.03751781,THEFT F/AUTO,7
38.90564196,-77.02885735,THEFT/OTHER,3
38.91454267,-77.07024408,THEFT F/AUTO,1
38.9285785,-76.9771881,ROBBERY,4
38.88483997,-76.93542748,ASSAULT W/DANGEROUS WEAPON,1
38.88513344,-76.99732602,ROBBERY,3
38.85067624,-76.99592184,THEFT/OTHER,8
38.90731185,-77.0652678,THEFT F/AUTO,1
38.9264997,-76.99497184,THEFT F/AUTO,3
38.8810115,-76.92645817,BURGLARY,2
38.89188408,-76.94142038,MOTOR VEHICLE THEFT,1
38.89831712,-77.03280846,MOTOR VEHICLE THEFT,1
38.9064362,-77.02191707,THEFT/OTHER,1
38.82778583,-76.99850285,ROBBERY,2
38.91149232,-77.04488649,THEFT/OTHER,2
38.94079902,-77.03736119,THEFT F/AUTO,1
38.93002006,-77.0216014,THEFT/OTHER,7
38.84585675,-76.99682063,ROBBERY,1
38.92980017,-77.03647891,BURGLARY,1
38.86111073,-76.96149377,MOTOR VEHICLE THEFT,1
38.84388204,-76.97891999,THEFT/OTHER,1
38.86848051,-76.941889,ROBBERY,1
38.87752137,-77.00165954,THEFT F/AUTO,1
38.8593838,-76.97074657,THEFT/OTHER,2
38.88760211,-76.97606679,THEFT F/AUTO,2
38.9032552,-76.97303433,THEFT/OTHER,5
38.89364946,-76.94091174,BURGLARY,1
38.89200686,-77.00004611,THEFT F/AUTO,1
38.91110432,-77.0078058,THEFT/OTHER,2
38.91281447,-77.01990124,THEFT F/AUTO,1
38.8775763,-76.93670706,THEFT F/AUTO,1
38.95036329,-77.07874705,THEFT F/AUTO,3
38.92050811,-77.01649006,ASSAULT W/DANGEROUS WEAPON,2
38.9133436,-77.03079756,THEFT F/AUTO,3
38.83246994,-77.0082579,ROBBERY,3
38.92300574,-77.04285259,ASSAULT W/DANGEROUS WEAPON,1
38.88371896,-77.00677703,THEFT/OTHER,1
38.91998663,-77.00613472,THEFT F/AUTO,1
38.94189532,-77.09136849,THEFT F/AUTO,1
38.92076088,-77.01215425,THEFT/OTHER,2
38.89831005,-77.02495795,BURGLARY,2
38.95510104,-77.00459177,THEFT/OTHER,1
38.86608784,-76.97901714,BURGLARY,1
38.9385175,-77.04431525,THEFT F/AUTO,1
38.93670586,-76.99079577,THEFT/OTHER,10
38.84515391,-77.00722262,ASSAULT W/DANGEROUS WEAPON,2
38.93621819,-77.01922726,THEFT/OTHER,1
38.90251026,-76.99089241,ASSAULT W/DANGEROUS WEAPON,1
38.8305147,-77.01280688,ASSAULT W/DANGEROUS WEAPON,1
38.88416417,-76.94197995,ASSAULT W/DANGEROUS WEAPON,1
38.89433129,-76.95481307,THEFT/OTHER,2
38.90196004,-76.98425206,ASSAULT W/DANGEROUS WEAPON,2
38.91491267,-76.97612012,THEFT F/AUTO,4
38.87073602,-76.97818608,BURGLARY,1
38.93187833,-77.09106732,THEFT F/AUTO,1
38.93351457,-77.02517787,THEFT/OTHER,4
38.87073602,-76.97818608,THEFT F/AUTO,2
38.93454747,-77.08755293,THEFT F/AUTO,1
38.88923114,-76.98365549,THEFT/OTHER,1
38.95851228,-77.0837634,THEFT F/AUTO,2
38.90606148,-77.04168949,THEFT/OTHER,4
38.89812351,-76.997314,THEFT/OTHER,1
38.93920789,-77.02483385,BURGLARY,1
38.95515092,-77.03156554,THEFT/OTHER,1
38.88817058,-76.95752565,ROBBERY,1
38.94718703,-77.03362693,THEFT F/AUTO,1
38.86211614,-76.98573567,THEFT F/AUTO,1
38.90416559,-77.06934614,THEFT/OTHER,12
38.89431014,-76.94733188,THEFT/OTHER,3
38.86621446,-76.98208215,THEFT/OTHER,4
38.90252596,-77.04997741,ROBBERY,1
38.90147219,-77.02399066,ROBBERY,1
38.88840321,-76.99152816,THEFT F/AUTO,1
38.91422137,-77.04611044,THEFT/OTHER,3
38.91333817,-77.01060792,ROBBERY,1
38.92184582,-77.03649791,BURGLARY,1
38.92375719,-77.03092891,THEFT F/AUTO,1
38.90516548,-77.00906574,MOTOR VEHICLE THEFT,2
38.95569539,-77.00823756,THEFT F/AUTO,1
38.87297176,-77.00949563,THEFT F/AUTO,1
38.93549661,-77.02417512,THEFT/OTHER,23
38.89973956,-76.92589704,THEFT/OTHER,7
38.94346577,-77.03643977,BURGLARY,1
38.93760366,-77.02815516,ASSAULT W/DANGEROUS WEAPON,1
38.89345028,-76.91092982,ASSAULT W/DANGEROUS WEAPON,3
38.94250748,-77.00438333,THEFT F/AUTO,1
38.93557505,-77.07356351,THEFT/OTHER,1
38.97479985,-77.02328831,THEFT F/AUTO,1
38.91157262,-76.93440546,ROBBERY,1
38.93241259,-77.08743497,THEFT F/AUTO,1
38.90963517,-77.01568046,THEFT/OTHER,4
38.83474032,-77.00330557,ASSAULT W/DANGEROUS WEAPON,1
38.89830866,-77.03079107,THEFT F/AUTO,2
38.86457631,-76.99936626,ROBBERY,1
38.88455089,-76.92502533,THEFT/OTHER,3
38.91699278,-77.02757048,MOTOR VEHICLE THEFT,1
38.95739824,-76.99919238,THEFT/OTHER,1
38.83610058,-77.00376635,ROBBERY,1
38.90773448,-76.98489643,MOTOR VEHICLE THEFT,2
38.92985474,-77.03476052,MOTOR VEHICLE THEFT,2
38.97051868,-77.03271477,ASSAULT W/DANGEROUS WEAPON,1
38.91259995,-77.00161423,ROBBERY,1
38.91385153,-77.04736702,THEFT F/AUTO,2
38.91556175,-77.02140099,THEFT/OTHER,3
38.9016901,-77.04775091,BURGLARY,3
38.91892825,-76.9673089,MOTOR VEHICLE THEFT,1
38.92704481,-77.0324757,ASSAULT W/DANGEROUS WEAPON,2
38.86581879,-76.98744029,MOTOR VEHICLE THEFT,1
38.91519191,-77.02397222,THEFT/OTHER,3
38.91422634,-77.08533719,THEFT F/AUTO,1
38.93539782,-77.02265261,THEFT F/AUTO,2
38.84528923,-76.99723535,ROBBERY,2
38.91992602,-77.07603815,THEFT F/AUTO,1
38.88126887,-76.99898579,THEFT F/AUTO,1
38.90452412,-77.05590376,THEFT F/AUTO,3
38.91046085,-77.08533268,THEFT/OTHER,1
38.86694469,-76.98609192,MOTOR VEHICLE THEFT,3
38.92022916,-77.01421829,THEFT/OTHER,1
38.92375719,-77.03092891,ASSAULT W/DANGEROUS WEAPON,3
38.91918031,-77.03329084,THEFT/OTHER,7
38.91997105,-77.03969115,BURGLARY,1
38.92546165,-77.02271865,THEFT F/AUTO,5
38.92450895,-76.99791268,THEFT F/AUTO,2
38.93721497,-77.03323006,BURGLARY,1
38.90191508,-77.01518304,MOTOR VEHICLE THEFT,2
38.93830921,-76.98928455,THEFT/OTHER,2
38.95370424,-76.98801318,THEFT F/AUTO,2
38.91592929,-77.02963407,THEFT F/AUTO,5
38.92480119,-76.9656225,THEFT/OTHER,5
38.91557398,-77.04254832,THEFT/OTHER,2
38.92932391,-76.96753479,THEFT/OTHER,1
38.98274366,-77.02968495,THEFT F/AUTO,2
38.91407685,-77.01060803,BURGLARY,2
38.98041129,-77.0264986,THEFT/OTHER,8
38.86384638,-76.99234916,THEFT F/AUTO,2
38.92796738,-77.02458855,THEFT/OTHER,2
38.94672832,-77.03105424,THEFT/OTHER,1
38.89092578,-76.99557374,THEFT F/AUTO,1
38.90496086,-76.99731374,THEFT/OTHER,4
38.88126887,-77.00131387,MOTOR VEHICLE THEFT,2
38.86730286,-76.9735434,THEFT/OTHER,1
38.90768687,-77.07098674,THEFT F/AUTO,1
38.9109329,-77.0471806,THEFT F/AUTO,2
38.91319127,-77.02754595,ROBBERY,1
38.89576642,-76.94089846,BURGLARY,2
38.91259092,-77.00277878,ASSAULT W/DANGEROUS WEAPON,1
38.95594676,-77.0811645,BURGLARY,1
38.90536177,-76.92747068,THEFT F/AUTO,1
38.95727701,-77.03103576,THEFT F/AUTO,2
38.87254642,-76.97665287,THEFT F/AUTO,2
38.98405059,-77.02659229,ROBBERY,1
38.93742162,-77.03508717,THEFT/OTHER,2
38.96376484,-77.0228924,THEFT/OTHER,1
38.89712938,-76.97246026,THEFT F/AUTO,1
38.90759982,-76.98903552,ROBBERY,1
38.89254737,-77.00057635,THEFT F/AUTO,1
38.93616523,-76.98928488,THEFT F/AUTO,1
38.95674486,-77.0334353,ROBBERY,1
38.85407819,-76.97222341,ASSAULT W/DANGEROUS WEAPON,6
38.9238304,-77.02627,THEFT F/AUTO,2
38.90019498,-76.98927875,MOTOR VEHICLE THEFT,2
38.86633167,-76.98271587,ROBBERY,2
38.87246449,-76.97273482,THEFT F/AUTO,2
38.88225767,-76.93140125,THEFT/OTHER,3
38.88976398,-76.93548596,MOTOR VEHICLE THEFT,1
38.84677373,-76.97881546,THEFT/OTHER,1
38.93044075,-77.07287776,BURGLARY,1
38.86031033,-76.96583791,ASSAULT W/DANGEROUS WEAPON,3
38.89279048,-76.99496269,THEFT F/AUTO,2
38.9242387,-76.99791269,MOTOR VEHICLE THEFT,1
38.94187016,-77.03992251,THEFT F/AUTO,1
38.94953835,-77.03306276,THEFT F/AUTO,1
38.84142448,-76.99382596,THEFT/OTHER,1
38.96898367,-77.06342028,THEFT F/AUTO,1
38.87379809,-76.97432462,THEFT/OTHER,2
38.88472674,-76.98222733,THEFT/OTHER,1
38.91148275,-77.00654907,THEFT F/AUTO,1
38.92680293,-76.97281784,BURGLARY,1
38.92410726,-77.03535739,THEFT/OTHER,5
38.96670144,-77.02333182,ASSAULT W/DANGEROUS WEAPON,1
38.9403157,-76.97418531,THEFT/OTHER,1
38.8332089,-76.99751224,ROBBERY,1
38.90645029,-77.05917957,THEFT F/AUTO,4
38.914828,-77.03753207,THEFT F/AUTO,3
